,accuracy_cauchy,accuracy_gauss,accuracy_laplace,accuracy_mixed,error_denoise_cauchy,error_denoise_gauss,error_denoise_laplace,error_denoise_mixed,error_noise_cauchy,error_noise_gauss,error_noise_laplace,error_noise_mixed,random_state,random_state_labels,value_count_cauchy,value_count_gauss,value_count_laplace,value_count_mixed,window_start_index
0,0.3292240754169688,0.4024655547498187,0.32197244379985496,0.34300217548948514,95.11982713718254,81.88096262019296,84.31779696173555,97.87177042427186,488.6514395502192,196.23584377227078,277.462084366186,526.8070036740913,1885709471,1173222463,1,2,1,1,0
1,0.3734590282813633,0.6446700507614214,0.3255982596084119,0.3604060913705584,103.27500622559945,81.66678833308934,84.82711918949634,106.4004391320391,481.87363659259466,196.86030012470155,277.50894526203695,519.885535980903,1561234711,1173222463,1,2,1,1,96
2,0.3495286439448876,0.4176939811457578,0.3357505438723713,0.3589557650471356,102.80878133619615,82.40973327203952,85.48991052523554,104.9533992958022,485.48580112220554,196.13433289577597,277.5379350344662,523.2281689040453,398418263,1173222463,1,2,1,1,192
3,0.31907179115300943,0.5830311820159536,0.3538796229151559,0.3205221174764322,91.68606455960396,82.21646874417472,84.85637259901742,94.00884495842203,476.272992325915,196.00890509761183,276.2359026887434,514.829693928737,1160081537,1173222463,1,2,1,1,288
4,0.41116751269035534,0.8491660623640319,0.3930384336475707,0.40899202320522116,100.99508930307474,81.38179944875917,85.01894443201815,103.10196661932328,492.4005930407415,195.7962113858437,278.19113922555846,529.6189215583889,1977618667,1173222463,1,3,1,1,384
5,0.36548223350253806,0.8527918781725888,0.36258158085569253,0.32269760696156635,94.8638445188308,81.5962230630037,85.20771629659376,96.03715309514575,490.0045039460456,196.07795698288245,277.4923449565654,527.9446846239135,840791536,1173222463,1,3,1,1,480
6,0.36185641769398114,0.5279187817258884,0.369108049311095,0.3589557650471356,98.70928652064751,81.88586558842333,85.01181069709901,101.37720965904752,483.07771253166266,196.17249042058262,277.3727038591832,521.1695580134127,2032734713,1173222463,1,2,1,1,576
7,0.34227701232777374,0.8433647570703409,0.3589557650471356,0.35170413343002177,99.72679512097874,81.79348461507901,84.88174517988877,101.50934009894775,488.53885861191736,195.73974390259878,276.85006296063494,526.5110525545267,621707635,1173222463,1,3,1,1,672
8,0.3937635968092821,0.864394488759971,0.37055837563451777,0.32704858593183467,97.55532807281637,81.03072197358873,85.09567443083351,101.29942979345803,486.4772449943181,195.6522166942095,277.9337432787441,524.687615912872,1877991823,1173222463,1,3,1,1,768
9,0.3981145757795504,0.8593183466279913,0.3756345177664975,0.3778100072516316,102.74922077146206,81.58233334187575,84.7563560811307,104.95629840852244,484.04234271077337,196.71982488164625,278.3172988740095,522.3472608663111,991470358,1173222463,1,3,1,1,864
10,0.3248730964467005,0.8448150833937635,0.3248730964467005,0.32342277012327775,93.52333719965124,81.93558275159329,85.38804366461387,95.06497035226238,480.18654090399144,196.4544522000696,277.43089465063446,519.2418605508612,248555690,1173222463,1,3,1,1,960
11,0.3843364757070341,0.854967367657723,0.32414793328498914,0.3749093546047861,101.64561924642807,82.25838865112836,85.7635589254347,105.23614613925629,481.5125642932717,196.8579138919123,277.8722040767204,520.6263444300146,128339668,1173222463,1,3,1,1,1056
12,0.3263234227701233,0.45540246555474984,0.3763596809282089,0.32124728063814356,94.80980626622704,82.52312277576674,85.19068156866135,96.61747038276185,486.5939159505468,197.0814581134824,278.1980520946051,525.1441123275881,416035576,1173222463,1,2,1,1,1152
13,0.33792603335750543,0.868020304568528,0.3248730964467005,0.3604060913705584,96.51122015913819,82.01370261440616,85.67879708043174,103.62932853102022,479.7313914672608,195.86792560007638,277.6029969213942,517.8144888564559,354346867,1173222463,1,3,1,1,1248
14,0.3582306018854242,0.8817984046410442,0.3306744017403916,0.3546047860768673,96.66756538676067,81.48465619035278,85.93743957055315,99.05045075845881,491.616169172721,196.09236885981844,277.5640026883423,529.2720517951996,733875043,1173222463,1,3,1,1,1344
15,0.38071065989847713,0.8752719361856418,0.3197969543147208,0.3778100072516316,94.7768649229498,81.40321456979615,85.1067066787832,97.09139374272993,482.0116261929079,195.90201997670596,277.4699297781724,520.3713963402037,593910261,1173222463,1,3,1,1,1440
