,noise_accuracy,denoise_accuracy,noise_error,denoise_error,singular_value_count,random_seed
0,0.36838288614938364,0.4960116026105874,725.6881530881957,163.2103272637403,3,442887188
1,0.3799854967367658,0.49963741841914433,725.4023316716621,163.61378068365966,3,370340492
2,0.39593908629441626,0.5213923132704859,725.0547503235389,163.22543285273696,3,2006835219
3,0.36693255982596085,0.546047860768673,724.1328957268806,163.51496913787182,3,1134970217
4,0.36983321247280637,0.5126903553299492,724.0933839517637,163.493691346032,3,1473264029
5,0.378535170413343,0.5612762871646121,724.3147838625518,163.61935491714277,3,1948385189
6,0.3828861493836113,0.5264684554024656,724.3986714719181,163.2315541473306,3,122144823
7,0.37200870195794056,0.47643219724437996,724.9697818070246,163.20295295638874,3,1092436747
8,0.3633067440174039,0.5025380710659898,725.7424958367116,163.61279264353004,3,1307136435
9,0.3604060913705584,0.5192168237853517,725.5440686908702,163.5299038719123,3,1499467591
10,0.3567802755620014,0.5402465554749819,725.5399737325358,163.56817050539595,3,300187989
11,0.36258158085569253,0.5061638868745467,725.3539340406345,163.3576720015864,3,1670371326
12,0.3567802755620014,0.5402465554749819,725.3420617205926,163.19299770865442,3,688702434
13,0.3988397389412618,0.4844089920232052,724.9759583542691,163.538258833065,3,1272167497
14,0.36983321247280637,0.5039883973894126,725.2711202435764,163.34059131748876,3,1149467179
15,0.38578680203045684,0.4894851341551849,725.8405123452352,163.29668256166403,3,1614125866
16,0.3988397389412618,0.5525743292240755,725.9271904618786,163.00431172736987,3,1639381113
17,0.3778100072516316,0.536620739666425,726.6016734244515,163.27195803296013,3,6553851
18,0.36475707034082666,0.5010877447425671,726.5872420474963,163.8115450285658,3,1738120702
19,0.3799854967367658,0.5184916606236403,727.0440726826264,163.6278574434629,3,2036615128
20,0.406816533720087,0.5134155184916607,726.5093080107787,163.77777942194336,3,1592163310
21,0.36983321247280637,0.48223350253807107,726.1065203100778,163.39575668411126,3,853889789
22,0.3792603335750544,0.4894851341551849,726.0619159952802,163.2157484683943,3,466061389
23,0.38941261783901376,0.4909354604786077,725.8099623375149,162.96620384998428,3,1435860130
24,0.36620739666424945,0.5199419869470631,725.030172090656,162.71879782592137,3,1243505819
25,0.3567802755620014,0.485859318346628,724.0602408337128,163.06385706178114,3,755245461
26,0.38941261783901376,0.48368382886149386,723.8609699106136,163.18428182103113,3,1617311823
27,0.3821609862218999,0.5039883973894126,723.6665530617062,163.21661413403362,3,1644369582
