,accuracy_cauchy,accuracy_gauss,accuracy_laplace,accuracy_mixed,error_denoise_cauchy,error_denoise_gauss,error_denoise_laplace,error_denoise_mixed,error_noise_cauchy,error_noise_gauss,error_noise_laplace,error_noise_mixed,random_state,random_state_labels,value_count_cauchy,value_count_gauss,value_count_laplace,value_count_mixed,window_start_index
0,0.4126178390137781,0.4321972443799855,0.38723712835387963,0.3393763596809282,488.6514395502192,196.23584377227078,277.462084366186,526.8070036740913,488.6514395502192,196.23584377227078,277.462084366186,526.8070036740913,1885709471,1173222463,0,0,0,0,0
1,0.3589557650471356,0.378535170413343,0.34372733865119653,0.37055837563451777,481.87363659259466,196.86030012470155,277.50894526203695,519.885535980903,481.87363659259466,196.86030012470155,277.50894526203695,519.885535980903,1561234711,1173222463,0,0,0,0,96
2,0.32414793328498914,0.4191443074691806,0.34300217548948514,0.3328498912255257,485.48580112220554,196.13433289577597,277.5379350344662,523.2281689040453,485.48580112220554,196.13433289577597,277.5379350344662,523.2281689040453,398418263,1173222463,0,0,0,0,192
3,0.38868745467730237,0.3509789702683104,0.3335750543872371,0.3560551124002901,476.272992325915,196.00890509761183,276.2359026887434,514.829693928737,476.272992325915,196.00890509761183,276.2359026887434,514.829693928737,1160081537,1173222463,0,0,0,0,288
4,0.3495286439448876,0.3734590282813633,0.39086294416243655,0.35170413343002177,492.4005930407415,195.7962113858437,278.19113922555846,529.6189215583889,492.4005930407415,195.7962113858437,278.19113922555846,529.6189215583889,1977618667,1173222463,0,0,0,0,384
5,0.3640319071791153,0.43074691805656273,0.36548223350253806,0.36838288614938364,490.0045039460456,196.07795698288245,277.4923449565654,527.9446846239135,490.0045039460456,196.07795698288245,277.4923449565654,527.9446846239135,840791536,1173222463,0,0,0,0,480
6,0.3488034807831762,0.3821609862218999,0.3299492385786802,0.3350253807106599,483.07771253166266,196.17249042058262,277.3727038591832,521.1695580134127,483.07771253166266,196.17249042058262,277.3727038591832,521.1695580134127,2032734713,1173222463,0,0,0,0,576
7,0.36765772298767224,0.4213197969543147,0.36693255982596085,0.36838288614938364,488.53885861191736,195.73974390259878,276.85006296063494,526.5110525545267,488.53885861191736,195.73974390259878,276.85006296063494,526.5110525545267,621707635,1173222463,0,0,0,0,672
8,0.36185641769398114,0.4176939811457578,0.397389412617839,0.35170413343002177,486.4772449943181,195.6522166942095,277.9337432787441,524.687615912872,486.4772449943181,195.6522166942095,277.9337432787441,524.687615912872,1877991823,1173222463,0,0,0,0,768
9,0.3799854967367658,0.36983321247280637,0.43944887599709936,0.34517766497461927,484.04234271077337,196.71982488164625,278.3172988740095,522.3472608663111,484.04234271077337,196.71982488164625,278.3172988740095,522.3472608663111,991470358,1173222463,0,0,0,0,864
10,0.31834662799129804,0.38578680203045684,0.3930384336475707,0.36258158085569253,480.18654090399144,196.4544522000696,277.43089465063446,519.2418605508612,480.18654090399144,196.4544522000696,277.43089465063446,519.2418605508612,248555690,1173222463,0,0,0,0,960
11,0.33792603335750543,0.3778100072516316,0.3937635968092821,0.3553299492385787,481.5125642932717,196.8579138919123,277.8722040767204,520.6263444300146,481.5125642932717,196.8579138919123,277.8722040767204,520.6263444300146,128339668,1173222463,0,0,0,0,1056
12,0.3357505438723713,0.38578680203045684,0.4379985496736766,0.3640319071791153,486.5939159505468,197.0814581134824,278.1980520946051,525.1441123275881,486.5939159505468,197.0814581134824,278.1980520946051,525.1441123275881,416035576,1173222463,0,0,0,0,1152
13,0.4031907179115301,0.4234952864394489,0.37128353879622916,0.36113125453226974,479.7313914672608,195.86792560007638,277.6029969213942,517.8144888564559,479.7313914672608,195.86792560007638,277.6029969213942,517.8144888564559,354346867,1173222463,0,0,0,0,1248
14,0.3749093546047861,0.39521392313270487,0.3937635968092821,0.3734590282813633,491.616169172721,196.09236885981844,277.5640026883423,529.2720517951996,491.616169172721,196.09236885981844,277.5640026883423,529.2720517951996,733875043,1173222463,0,0,0,0,1344
15,0.3749093546047861,0.36113125453226974,0.36185641769398114,0.3197969543147208,482.0116261929079,195.90201997670596,277.4699297781724,520.3713963402037,482.0116261929079,195.90201997670596,277.4699297781724,520.3713963402037,593910261,1173222463,0,0,0,0,1440
16,0.38578680203045684,0.3981145757795504,0.41116751269035534,0.36475707034082666,481.3156421502539,196.43610975964015,278.10263993945455,520.3831181381977,481.3156421502539,196.43610975964015,278.10263993945455,520.3831181381977,1064702850,1173222463,0,0,0,0,1536
