,noise_accuracy,denoise_accuracy,noise_error,denoise_error,singular_value_count,random_seed
0,0.42929659173313994,0.9840464104423495,362.8440765440979,147.65088483515873,5,442887188
1,0.5018129079042785,0.9883973894126178,362.70116583583103,147.72621527959583,5,370340492
2,0.48295866569978246,0.9833212472806382,362.52737516176944,147.47702762417774,5,2006835219
3,0.4452501812907904,0.9847715736040609,362.0664478634404,147.7686831653966,5,1134970217
4,0.4169688179840464,0.9869470630891951,362.0466919758818,147.63127149867478,5,1473264029
5,0.43872371283538797,0.9869470630891951,362.157391931276,147.67768199751777,5,1948385189
6,0.4423495286439449,0.9891225525743292,362.19933573595904,147.62959215627035,5,122144823
7,0.4503263234227701,0.9833212472806382,362.4848909035123,147.66243631515545,5,1092436747
8,0.467005076142132,0.981145757795504,362.8712479183558,147.99295914239437,5,1307136435
9,0.41479332849891226,0.9869470630891951,362.7720343454351,147.66068040896502,5,1499467591
10,0.47425670775924583,0.9883973894126178,362.7699868662679,147.51500281451166,5,300187989
11,0.41116751269035534,0.9920232052211748,362.6769670203173,147.4295682796876,5,1670371326
12,0.4176939811457578,0.9898477157360406,362.6710308602963,147.3131892102711,5,688702434
13,0.5387962291515591,0.9912980420594634,362.48797917713455,147.5311896316289,5,1272167497
14,0.4713560551124003,0.9847715736040609,362.6355601217882,147.2964277459627,5,1149467179
15,0.4278462654097172,0.9869470630891951,362.92025617261754,147.6219856578359,5,1614125866
16,0.4126178390137781,0.9847715736040609,362.9635952309393,147.5071778481118,5,1639381113
17,0.43074691805656273,0.9869470630891951,363.30083671222576,147.75672849090424,5,6553851
18,0.40464104423495284,0.9789702683103698,363.2936210237482,148.1885591424452,5,1738120702
19,0.4191443074691806,0.9804205946337926,363.52203634131314,147.91887326718458,5,2036615128
20,0.5344452501812907,0.9854967367657723,363.2546540053893,148.08592391163089,5,1592163310
21,0.45830311820159536,0.9818709209572154,363.0532601550389,147.77574748993007,5,853889789
22,0.46410442349528647,0.977519941986947,363.0309579976401,147.81221218534762,5,466061389
23,0.44887599709934733,0.9825960841189267,362.9049811687574,147.4177908176948,5,1435860130
24,0.38796229151559103,0.9833212472806382,362.515086045328,146.9014453772321,5,1243505819
25,0.4459753444525018,0.9833212472806382,362.03012041685633,147.25134249105417,5,755245461
26,0.467005076142132,0.9782451051486585,361.9304849553068,147.1191646359847,5,1617311823
27,0.4604786076867295,0.9804205946337926,361.833276530853,147.2023417947201,5,1644369582
28,0.3734590282813633,0.9818709209572154,361.60142447253435,147.09082709672413,5,2021528044
29,0.41624365482233505,0.9804205946337926,361.1014261805289,147.3016442856394,5,248482490
30,0.5112400290065264,0.9746192893401016,361.04383696755787,147.06281643708462,5,1326065449
31,0.3981145757795504,0.977519941986947,360.6649133531805,146.81850237232635,5,1463078165
32,0.4691805656272661,0.9847715736040609,360.14273927704676,146.7661793518793,5,708291528
33,0.504713560551124,0.9883973894126178,359.765757422123,146.71652475080802,5,1424144746
34,0.41551849166062366,0.9847715736040609,359.55502631550155,146.4687868280528,5,632657716
35,0.49818709209572154,0.9912980420594634,359.4110920096327,146.38960881609447,5,413104021
36,0.542422044960116,0.9934735315445975,359.08719663945476,146.54199889033504,5,157950880
37,0.5416968817984047,0.990572878897752,359.1206804284003,146.46767354741922,5,1530363856
38,0.4321972443799855,0.9927483683828862,359.2902253321489,146.27396924002875,5,227230531
39,0.44017403915881076,0.9840464104423495,359.59890882138876,146.359526663163,5,1434783342
40,0.42929659173313994,0.9876722262509064,359.8347520219354,146.60600553262807,5,753353548
41,0.4002900652646846,0.9796954314720813,359.83454740251045,146.9490343465367,5,1797269939
42,0.4612037708484409,0.9883973894126178,359.7382341700837,146.60182669165124,5,1565590275
43,0.4909354604786077,0.9854967367657723,359.8014369642503,146.5804324962992,5,1858425228
44,0.39086294416243655,0.9883973894126178,359.6989197717456,146.49407355004786,5,1646443842
45,0.4757070340826686,0.9898477157360406,359.6303210728105,146.53664127570624,5,86532689
46,0.43292240754169686,0.990572878897752,359.4245199946162,146.83640500059653,5,893550389
47,0.5402465554749819,0.9804205946337926,359.4188182883953,146.46044185087354,5,404357463
48,0.514140681653372,0.9854967367657723,359.71734531873017,146.86901381051044,5,1351615448
49,0.4184191443074692,0.9825960841189267,359.6187134136481,146.7923709592195,5,1338365196
50,0.5054387237128354,0.9833212472806382,359.63179593896217,146.90116430397345,5,1846197236
51,0.45830311820159536,0.9804205946337926,359.6573420375425,146.79416661631572,5,475161547
52,0.38651196519216824,0.9804205946337926,359.79462044093,146.84510663849395,5,486352700
53,0.40464104423495284,0.9782451051486585,360.09179710749595,147.0155968801162,5,675082367
54,0.47425670775924583,0.9782451051486585,360.60102444542264,147.26621703251124,5,1318769023
55,0.43147208121827413,0.9804205946337926,361.4699883666143,147.61744743076503,5,355940298
56,0.4612037708484409,0.981145757795504,361.3661320353494,147.5633141727201,5,1027381063
57,0.43292240754169686,0.9695431472081218,361.3648944102002,147.4332543386623,5,1986414029
58,0.43147208121827413,0.9796954314720813,361.4769011115476,147.30255684758038,5,321790707
59,0.4894851341551849,0.9760696156635243,361.63835262844265,147.14869670022,5,1094404425
60,0.4169688179840464,0.981145757795504,361.47723776307464,146.99538534928314,5,1513181856
61,0.504713560551124,0.9796954314720813,360.90367339765373,146.7000327115495,5,794090055
62,0.4815083393763597,0.981145757795504,361.6512446857472,146.95094102213707,5,1360394584
63,0.45830311820159536,0.9796954314720813,361.9404168303328,147.28335844739217,5,901383862
64,0.38071065989847713,0.9767947788252357,361.94619085204096,147.35578182899295,5,182096632
65,0.3937635968092821,0.981145757795504,361.88298904883015,147.44988537096413,5,1857809597
66,0.4024655547498187,0.9796954314720813,361.8530388243247,147.539797332302,5,1192745078
67,0.3734590282813633,0.9847715736040609,362.2221097896038,147.9555158009974,5,2071662715
68,0.5482233502538071,0.9854967367657723,362.3264605822338,147.66647990858445,5,43743196
69,0.5337200870195794,0.9869470630891951,362.6954324878693,147.3372990830326,5,1403157524
70,0.4945612762871646,0.9840464104423495,363.31878958474846,147.57046799475341,5,59653951
71,0.5402465554749819,0.9825960841189267,363.84693464388346,147.74242301003844,5,1668955356
72,0.45467730239303844,0.9847715736040609,364.50991639103376,147.85655993667564,5,1365582604
73,0.4619289340101523,0.9854967367657723,364.64333263411953,147.86407937252454,5,1032958235
74,0.38796229151559103,0.9767947788252357,364.87549271092473,148.2917124104175,5,692800165
75,0.4263959390862944,0.9825960841189267,364.81792517437583,148.64916240036214,5,1274736390
76,0.39013778100072516,0.981145757795504,364.6391994697625,148.64709858974427,5,1239523070
77,0.47425670775924583,0.9840464104423495,364.3495625223094,148.53474700462445,5,833587389
78,0.4691805656272661,0.9912980420594634,363.9025287558269,148.49838416461398,5,2021136648
79,0.43147208121827413,0.9912980420594634,363.34251563661854,148.02061216766586,5,384637641
80,0.3828861493836113,0.9847715736040609,362.76856275725237,147.5257141347278,5,219899442
81,0.45975344452501815,0.9862218999274837,362.6314698702584,147.27294210138547,5,1805111432
82,0.485859318346628,0.9847715736040609,362.5056048201936,146.9006085828172,5,519657720
83,0.4191443074691806,0.9854967367657723,362.7758445493331,146.91548929463897,5,94004374
84,0.4408992023205221,0.9789702683103698,363.0730035038226,147.03811553721582,5,1571406539
85,0.4408992023205221,0.9876722262509064,363.5830167920834,147.12756600293505,5,878316983
86,0.48005801305293694,0.9862218999274837,364.20221890074214,147.43365519348043,5,1478166326
87,0.5250181290790428,0.9789702683103698,364.50857550654,147.35156536851093,5,1804056668
88,0.39158810732414795,0.9833212472806382,364.9887505940154,147.6790095686807,5,270064509
89,0.4234952864394489,0.9825960841189267,365.09396907715245,147.86114093916723,5,486237467
90,0.4452501812907904,0.9789702683103698,365.02896764267285,147.7256637285405,5,517551898
91,0.4655547498187092,0.9782451051486585,365.0025557400374,147.87740599481745,5,1390381156
92,0.4191443074691806,0.9912980420594634,364.6568508052551,147.4691009767629,5,273202106
93,0.4205946337926033,0.990572878897752,364.0829671388651,147.59751608375734,5,1884375557
94,0.45322697606961565,0.9862218999274837,363.4881079156676,147.4719140562557,5,272323590
95,0.4916606236403191,0.9818709209572154,363.4450612780356,147.7618661760113,5,840178450
96,0.45322697606961565,0.9876722262509064,363.67313565696884,147.78928682941105,5,1883097574
97,0.38796229151559103,0.9833212472806382,364.185988935322,147.74568239578122,5,410942465
98,0.4510514865844815,0.9840464104423495,364.60016469692414,148.34226063883128,5,51695973
99,0.4430746918056563,0.9833212472806382,365.19523946997685,148.03933195722107,5,1432113529
100,0.467005076142132,0.9782451051486585,365.6572798813492,148.07542253003496,5,1792003117
101,0.4227701232777375,0.9840464104423495,365.8745131446196,148.26636777495207,5,295951053
102,0.4416243654822335,0.9862218999274837,366.0589832162625,148.51372613531768,5,595834069
103,0.43509789702683105,0.9847715736040609,365.7720578688828,148.41625705562075,5,816619776
104,0.4039158810732415,0.9782451051486585,365.7419399103261,148.34627032684074,5,252076294
105,0.4604786076867295,0.9767947788252357,365.7588911387115,148.2574188411882,5,135244260
106,0.42857142857142855,0.9760696156635243,365.77649948204197,148.23053995546044,5,457608278
107,0.41406816533720087,0.9760696156635243,365.6889347069022,148.37459217042257,5,511730455
108,0.39593908629441626,0.9673676577229877,365.59235963954177,148.49783966481857,5,1290935968
109,0.5032632342277013,0.9753444525018129,365.6496942997103,148.3917133140199,5,496968309
110,0.4612037708484409,0.9782451051486585,366.04431167064104,148.17237519364252,5,1359906726
111,0.5300942712110225,0.9767947788252357,366.23118237512756,148.43637613299126,5,1767372110
112,0.4909354604786077,0.9738941261783901,366.3844404040192,148.49266689844887,5,796211631
113,0.5105148658448151,0.9782451051486585,366.5262724569675,148.53040117665137,5,148338490
114,0.44017403915881076,0.977519941986947,366.44219222582353,148.45692688550528,5,347763910
115,0.4612037708484409,0.9796954314720813,366.5698204193478,148.43798057914572,5,503336432
116,0.3930384336475707,0.9782451051486585,366.2284619567031,148.8430121433638,5,161493888
117,0.3966642494561276,0.9746192893401016,366.1514608598942,148.63416063446627,5,784458357
118,0.4271211022480058,0.9804205946337926,366.1509284787751,148.5592400233948,5,1076268537
119,0.4372733865119652,0.9862218999274837,366.1282491921101,148.3193834987249,5,675587459
120,0.3843364757070341,0.9840464104423495,366.3055264575113,148.24858619923307,5,1040020168
121,0.4126178390137781,0.9862218999274837,366.2202145425636,148.32854703207377,5,488229486
122,0.5257432922407542,0.981145757795504,366.14671300582074,148.09729860295604,5,971104912
123,0.48295866569978246,0.9854967367657723,366.19157348279134,148.25284036967486,5,1845527861
124,0.41624365482233505,0.9862218999274837,366.00809955995356,148.01797235963306,5,1339507991
125,0.41986947063089197,0.9833212472806382,365.6539222139362,148.19834603192416,5,1422543730
126,0.4517766497461929,0.9869470630891951,365.379691043264,147.8815658562562,5,1896626651
127,0.4662799129804206,0.9854967367657723,365.38822631833017,147.8204511380489,5,362221349
128,0.4416243654822335,0.9854967367657723,365.25871752558834,147.61870799538244,5,2028614079
129,0.4372733865119652,0.9854967367657723,365.1206052772728,147.8386834439115,5,1402945738
130,0.4437998549673677,0.9876722262509064,365.12041382658754,148.11020853535638,5,947526595
131,0.39013778100072516,0.981145757795504,365.42767494323306,148.1690074401545,5,1439366853
132,0.5308194343727338,0.9833212472806382,365.71747347270457,148.31190296648356,5,107941403
133,0.4706308919506889,0.9869470630891951,365.4229764983481,148.29727454798842,5,580392163
134,0.4082668600435098,0.9854967367657723,365.29734394801113,148.7895235039506,5,1970475660
135,0.4757070340826686,0.9883973894126178,365.2288513400538,148.69280030528256,5,2097305073
136,0.43872371283538797,0.9854967367657723,365.53708953991,148.56538380915444,5,410944565
137,0.4749818709209572,0.9746192893401016,365.51560266348054,148.44498580222327,5,2118966486
138,0.4757070340826686,0.9738941261783901,365.24680379135333,148.58567249652705,5,704917871
139,0.4430746918056563,0.9760696156635243,365.4631562597849,148.60286738415456,5,208021342
140,0.4278462654097172,0.9796954314720813,365.5957907741187,148.3373090592581,5,915579049
