,noise_accuracy,denoise_accuracy,noise_error,denoise_error,singular_value_count,random_seed
0,0.45395213923132705,0.9898477157360406,391.88666392421464,158.99450525272215,5,442887188
1,0.45395213923132705,0.9912980420594634,391.4604301645423,158.79063905718627,5,370340492
2,0.5076142131979695,0.9876722262509064,391.5044495782416,158.96298618415682,5,2006835219
3,0.48005801305293694,0.9869470630891951,391.10220386141003,158.9804892115344,5,1134970217
4,0.4220449601160261,0.9912980420594634,391.1180470431156,158.86530703505412,5,1473264029
5,0.43944887599709936,0.9934735315445975,391.3104804714043,158.94878027934126,5,1948385189
6,0.45540246555474984,0.9883973894126178,391.5541209230754,158.9239869249923,5,122144823
7,0.39086294416243655,0.9912980420594634,391.618022123296,159.12341950238184,5,1092436747
8,0.45902828136330676,0.9920232052211748,391.7310112832594,159.13835304724054,5,1307136435
9,0.425670775924583,0.9927483683828862,391.7536018567726,158.76304548691013,5,1499467591
10,0.4684554024655547,0.9934735315445975,391.70154704723615,158.7606674135977,5,300187989
11,0.3843364757070341,0.9949238578680203,391.7859009989606,158.57552663452975,5,1670371326
12,0.4452501812907904,0.9927483683828862,391.8211401292625,158.71665097315537,5,688702434
13,0.4459753444525018,0.9934735315445975,391.75748695241816,158.67073593496107,5,1272167497
14,0.4844089920232052,0.9949238578680203,391.7764094168747,158.71157279850138,5,1149467179
15,0.3843364757070341,0.9883973894126178,391.9309979162127,158.73101940057546,5,1614125866
16,0.4191443074691806,0.9891225525743292,392.19323877911165,159.02567657273423,5,1639381113
17,0.4880348078317622,0.9876722262509064,392.3568081364942,159.33633423591016,5,6553851
18,0.41044234952864395,0.9898477157360406,392.6089659351406,159.23252066012034,5,1738120702
19,0.43582306018854244,0.9854967367657723,392.4669886651951,159.2652203437268,5,2036615128
20,0.5438723712835388,0.9891225525743292,392.16307222880886,159.16219690267914,5,1592163310
21,0.45902828136330676,0.9891225525743292,392.0335078177428,158.9845689858417,5,853889789
22,0.49746192893401014,0.9920232052211748,392.13899377411633,158.84044441927162,5,466061389
23,0.5003625815808557,0.9898477157360406,391.6293586360781,158.50928294971527,5,1435860130
24,0.41624365482233505,0.9876722262509064,391.44010160579757,158.48181049238178,5,1243505819
25,0.4191443074691806,0.9876722262509064,390.99327644625174,158.46711132160743,5,755245461
26,0.5003625815808557,0.9883973894126178,390.8468390155095,158.26179781433657,5,1617311823
27,0.48295866569978246,0.9869470630891951,390.68938010041666,158.32988019830066,5,1644369582
28,0.41044234952864395,0.9920232052211748,390.3533706311553,158.344064927896,5,2021528044
29,0.47280638143582304,0.9912980420594634,389.9053492847542,158.22599098389412,5,248482490
30,0.5300942712110225,0.9854967367657723,389.7272703555176,158.26236194034257,5,1326065449
31,0.4126178390137781,0.9862218999274837,389.24635745387053,158.05119379492518,5,1463078165
32,0.5177664974619289,0.9869470630891951,388.84312497708623,157.91206184223384,5,708291528
33,0.5678027556200145,0.9934735315445975,388.58035033559804,157.68098178131348,5,1424144746
34,0.5242929659173314,0.9927483683828862,388.32524620747336,157.64203380009465,5,632657716
35,0.4960116026105874,0.9949238578680203,388.04066307751395,157.65360871315727,5,413104021
36,0.4909354604786077,0.9949238578680203,387.9463315432476,157.85487268266078,5,157950880
37,0.49963741841914433,0.9956490210297317,387.9729540654547,157.5400356618657,5,1530363856
38,0.45467730239303844,0.9934735315445975,388.33948860952137,157.44074353078253,5,227230531
39,0.4379985496736766,0.990572878897752,388.6442296189536,157.66154842279673,5,1434783342
40,0.44887599709934733,0.9862218999274837,388.5840724961887,158.09065358741597,5,753353548
41,0.47788252356780275,0.990572878897752,388.3436883301826,157.8166416306618,5,1797269939
42,0.467005076142132,0.994198694706309,388.6075339066658,157.79958717051608,5,1565590275
43,0.4887599709934735,0.994198694706309,388.50825327125165,157.69419780790838,5,1858425228
44,0.49673676577229875,0.9912980420594634,388.65416533109607,157.79799383287678,5,1646443842
45,0.4757070340826686,0.990572878897752,388.48287937042574,158.0009274949483,5,86532689
46,0.4234952864394489,0.9934735315445975,388.1989432943656,157.92834689444925,5,893550389
47,0.5438723712835388,0.9920232052211748,388.23509280418625,157.7260472488501,5,404357463
48,0.5148658448150834,0.9912980420594634,388.4968948685406,158.02869316618808,5,1351615448
49,0.5380710659898477,0.9883973894126178,388.3511522689521,158.10235810801973,5,1338365196
50,0.5039883973894126,0.9883973894126178,388.61568551174065,158.002008045645,5,1846197236
51,0.42929659173313994,0.9854967367657723,388.6349812191856,158.145368420672,5,475161547
52,0.43292240754169686,0.9854967367657723,388.81684164347587,158.09028167282912,5,486352700
53,0.4002900652646846,0.9847715736040609,389.32980771569095,158.5457104233258,5,675082367
54,0.5170413343002176,0.9840464104423495,390.1202651607625,158.71142170592532,5,1318769023
55,0.4227701232777375,0.9891225525743292,389.9698447489562,158.78837389103194,5,355940298
56,0.48295866569978246,0.981145757795504,390.2200780169723,158.67678594340921,5,1027381063
57,0.5250181290790428,0.9818709209572154,390.31947809830666,158.6187169504402,5,1986414029
58,0.4604786076867295,0.9854967367657723,390.5235787237294,158.48464393966358,5,321790707
59,0.3930384336475707,0.9840464104423495,390.61155929216073,158.41756971594592,5,1094404425
60,0.47353154459753444,0.990572878897752,390.4000306479697,158.0358491535396,5,1513181856
61,0.5192168237853517,0.9854967367657723,390.1378603859343,158.25389224040543,5,794090055
62,0.47860768672951415,0.9891225525743292,390.75195871639266,158.3762259422276,5,1360394584
63,0.4655547498187092,0.9862218999274837,390.8577147033707,158.4495451108498,5,901383862
64,0.48368382886149386,0.9854967367657723,390.8994925359932,158.58057053505337,5,182096632
65,0.4510514865844815,0.9869470630891951,390.81032978573836,158.7480779285797,5,1857809597
66,0.5097897026831038,0.9898477157360406,391.08982002801497,158.87776888248325,5,1192745078
67,0.4945612762871646,0.9876722262509064,391.4544068887762,159.1538648950894,5,2071662715
68,0.45467730239303844,0.9891225525743292,391.71858164441164,158.8500714310323,5,43743196
69,0.4902102973168963,0.9927483683828862,392.1344548406238,158.74165028709027,5,1403157524
70,0.5039883973894126,0.9883973894126178,392.66010752601966,158.92139345104647,5,59653951
71,0.42857142857142855,0.9876722262509064,393.2440657552511,159.09071724694792,5,1668955356
72,0.4619289340101523,0.9891225525743292,393.67294250134097,159.14017475408681,5,1365582604
73,0.4749818709209572,0.9891225525743292,393.9109303297534,159.41858187129623,5,1032958235
74,0.41624365482233505,0.9840464104423495,394.024239985305,159.69281862742304,5,692800165
75,0.5228426395939086,0.990572878897752,393.9329888642735,159.92509920348246,5,1274736390
76,0.43364757070340826,0.990572878897752,393.6140506730125,159.7645232307507,5,1239523070
77,0.485859318346628,0.9912980420594634,393.2955044706909,159.8862376481487,5,833587389
78,0.4234952864394489,0.9927483683828862,392.5922696378675,159.41699423287523,5,2021136648
79,0.4271211022480058,0.9934735315445975,392.1760970835643,159.02532822617425,5,384637641
80,0.4467005076142132,0.994198694706309,391.9471385980782,158.731210534094,5,219899442
81,0.4612037708484409,0.9956490210297317,391.7925403999645,158.30658316020086,5,1805111432
82,0.40971718636693255,0.9912980420594634,391.8884898612736,158.150856200805,5,519657720
83,0.4887599709934735,0.990572878897752,392.1131928409751,158.4849944445966,5,94004374
84,0.45467730239303844,0.994198694706309,392.2961251964631,158.339498995252,5,1571406539
85,0.4191443074691806,0.9920232052211748,392.972726415937,158.45911838348945,5,878316983
86,0.4263959390862944,0.9883973894126178,393.55816717235797,158.69778339246008,5,1478166326
87,0.5184916606236403,0.9847715736040609,393.9753797294623,158.68189782168687,5,1804056668
88,0.4227701232777375,0.9883973894126178,394.2840108553781,158.92754048700203,5,270064509
89,0.44960116026105873,0.9869470630891951,394.1986679705265,159.13234763330652,5,486237467
90,0.43292240754169686,0.9869470630891951,394.0826178197046,159.10334161058935,5,517551898
91,0.4437998549673677,0.9891225525743292,393.96646106787915,158.70944140864663,5,1390381156
92,0.4437998549673677,0.994198694706309,393.44781312962135,158.88183676011954,5,273202106
93,0.5192168237853517,0.994198694706309,393.03142725649684,158.93327575673501,5,1884375557
94,0.45685279187817257,0.9898477157360406,392.85545143655384,158.93536297630132,5,272323590
95,0.5126903553299492,0.9891225525743292,392.8831036985437,158.95766483058839,5,840178450
96,0.4205946337926033,0.9920232052211748,393.3019158180575,159.19583073404038,5,1883097574
97,0.4720812182741117,0.9912980420594634,393.593682427213,159.21232941661614,5,410942465
98,0.43437273386511965,0.990572878897752,393.94685650327153,159.42876958298788,5,51695973
99,0.4191443074691806,0.9869470630891951,394.490230780011,159.2342381979986,5,1432113529
100,0.4278462654097172,0.9862218999274837,395.06450169069717,159.44209438105224,5,1792003117
101,0.43147208121827413,0.9920232052211748,395.30241562344344,159.6410646240774,5,295951053
102,0.44887599709934733,0.9898477157360406,395.24352708832527,159.8865431497176,5,595834069
103,0.5250181290790428,0.9876722262509064,395.0338199688526,159.8237449804866,5,816619776
104,0.40536620739666424,0.9883973894126178,395.0195085040798,159.4217848641425,5,252076294
105,0.45612762871646123,0.9876722262509064,395.0283873630717,159.46644314307662,5,135244260
106,0.43944887599709936,0.9840464104423495,395.09380042334305,159.62000432148074,5,457608278
107,0.44017403915881076,0.981145757795504,395.04128120454095,159.68117509278696,5,511730455
108,0.444525018129079,0.981145757795504,394.86448998785295,159.81971089072087,5,1290935968
109,0.5112400290065264,0.9818709209572154,395.2859201995183,159.63464738980053,5,496968309
110,0.47715736040609136,0.9869470630891951,395.4725330959411,159.43904509893375,5,1359906726
111,0.5569253081943437,0.9854967367657723,395.60765733971243,159.74917613035242,5,1767372110
112,0.5003625815808557,0.9840464104423495,395.78803918363116,159.86117259923347,5,796211631
113,0.5061638868745467,0.9847715736040609,395.738672777786,159.7234678213223,5,148338490
114,0.4619289340101523,0.9854967367657723,395.7696618853347,159.84249406080664,5,347763910
115,0.4365482233502538,0.9898477157360406,395.82135631327515,160.04687627279193,5,503336432
116,0.4205946337926033,0.9818709209572154,395.5717110925924,159.9449476080186,5,161493888
117,0.4024655547498187,0.9883973894126178,395.5333639881729,159.93781919454668,5,784458357
118,0.425670775924583,0.990572878897752,395.5508926132478,159.7797291574102,5,1076268537
119,0.425670775924583,0.9898477157360406,395.53423043276405,159.52836641567484,5,675587459
120,0.3836113125453227,0.9891225525743292,395.5641421630202,159.64368879890816,5,1040020168
121,0.43582306018854244,0.990572878897752,395.4295491188977,159.77977266376402,5,488229486
122,0.41986947063089197,0.9883973894126178,395.53755922712526,159.27481735629405,5,971104912
123,0.43582306018854244,0.9920232052211748,395.40065589406225,159.32955259706767,5,1845527861
124,0.4176939811457578,0.994198694706309,395.0908718911429,159.44676997489194,5,1339507991
125,0.4677302393038434,0.9934735315445975,394.8414254031991,159.28421744094078,5,1422543730
126,0.4604786076867295,0.9912980420594634,394.7148436325987,159.1273405809435,5,1896626651
127,0.43582306018854244,0.9891225525743292,394.53924203456734,159.0332568307454,5,362221349
128,0.43364757070340826,0.9927483683828862,394.5878884512635,159.09001182069096,5,2028614079
129,0.48368382886149386,0.9934735315445975,394.4088320316251,159.28406799033797,5,1402945738
130,0.4467005076142132,0.9898477157360406,394.5532330657447,159.5218696656041,5,947526595
131,0.39593908629441626,0.9920232052211748,394.90027954820823,159.50009748671343,5,1439366853
132,0.504713560551124,0.9891225525743292,394.7549124582847,159.52657825466417,5,107941403
133,0.46337926033357507,0.9869470630891951,394.45507610959606,159.82794710043635,5,580392163
134,0.3930384336475707,0.990572878897752,394.560242339702,160.09313329512912,5,1970475660
135,0.4467005076142132,0.9862218999274837,394.79442019336693,159.88259159249714,5,2097305073
136,0.45612762871646123,0.9869470630891951,394.9189700687734,159.79911279674516,5,410944565
137,0.5387962291515591,0.9833212472806382,394.7329133130847,159.9324556407891,5,2118966486
138,0.4909354604786077,0.9825960841189267,394.5193139632756,159.73073405791087,5,704917871
139,0.4604786076867295,0.9862218999274837,394.6151765295756,159.85983174078055,5,208021342
140,0.4082668600435098,0.9883973894126178,394.7214112891739,159.6539462432468,5,915579049
141,0.4437998549673677,0.9869470630891951,394.54505667846536,159.3979626554782,5,289612435
142,0.4227701232777375,0.9876722262509064,394.19473610132235,159.43557483462678,5,706899047
143,0.38578680203045684,0.990572878897752,394.18334508287376,159.5865181780587,5,805900677
144,0.4909354604786077,0.9891225525743292,394.0046465190038,159.33522489757104,5,1712878868
145,0.4437998549673677,0.9847715736040609,393.8343859569128,159.38379568406043,5,1117254951
146,0.3988397389412618,0.9862218999274837,393.6550152843844,159.3494003770577,5,2025172974
147,0.3944887599709935,0.9854967367657723,393.5190936199161,159.5808339706458,5,1076365198
148,0.4416243654822335,0.981145757795504,393.44570137162424,159.6510529533979,5,1264622726
149,0.4916606236403191,0.9840464104423495,393.41793145457484,159.71733641965787,5,634939805
150,0.41986947063089197,0.9869470630891951,393.14318718491745,159.52496259071575,5,762962634
