,accuracy_cauchy,accuracy_gauss,accuracy_laplace,accuracy_mixed,error_denoise_cauchy,error_denoise_gauss,error_denoise_laplace,error_denoise_mixed,error_noise_cauchy,error_noise_gauss,error_noise_laplace,error_noise_mixed,random_state,random_state_labels,value_count_cauchy,value_count_gauss,value_count_laplace,value_count_mixed,window_start_index
0,0.7693981145757796,0.8825235678027556,0.5852066715010877,0.32414793328498914,126.42794244371004,98.35009690277846,100.74976481014274,102.12613872658255,594.8579502116174,240.53544056909897,340.11980021590335,641.4849928853831,1885709471,1173222463,24,3,2,1,0
1,0.8121827411167513,0.8861493836113126,0.6192893401015228,0.32342277012327775,127.41128952993786,98.61058466291875,101.1926002702145,102.71948273462213,591.2822688021336,240.80791936258458,339.97278132448076,637.6138499272452,1561234711,1173222463,25,3,2,1,96
2,0.6098622189992748,0.8934010152284264,0.5271936185641769,0.32777374909354606,126.23946957600745,98.50741961282998,101.25672255574224,102.63464776236367,595.6374195055865,240.25308596838244,340.053017508496,641.6578068207514,398418263,1173222463,25,3,2,1,192
3,0.873821609862219,0.9050036258158085,0.5866569978245105,0.5634517766497462,123.01911292696218,98.4972799012132,101.14175937585475,102.08803494783325,580.528765765278,240.14763872169794,337.7887335492368,628.0632081313164,1160081537,1173222463,23,3,2,2,288
4,0.8883248730964467,0.9035532994923858,0.4372733865119652,0.3988397389412618,124.5110158068349,98.08222529153736,101.21839597093889,102.39030247750513,597.4232014961747,239.76729560791603,340.734099294407,643.7157314798721,1977618667,1173222463,24,3,2,1,384
5,0.9231327048585932,0.9028281363306744,0.39013778100072516,0.3741841914430747,124.54915423632491,97.99055973304536,102.12745576035172,102.65206225140666,595.8998149354458,240.1305382298257,339.2300603235657,643.0146521641615,840791536,1173222463,24,3,1,1,480
6,0.8578680203045685,0.9151559100797679,0.45685279187817257,0.3734590282813633,123.12725139205607,97.90054851900753,101.03727036302428,102.64999034764242,589.4992578324246,239.8667576242393,339.43224338862683,636.0751324066923,2032734713,1173222463,23,3,2,1,576
7,0.8382886149383612,0.9035532994923858,0.3966642494561276,0.5736040609137056,124.96843051511196,97.80893400120343,100.63553046505965,102.1369978994286,598.0070223366457,239.7210487014152,339.60675137879804,644.4397673136297,621707635,1173222463,24,3,2,2,672
8,0.851341551849166,0.9028281363306744,0.5823060188542422,0.59680928208847,126.97712881060326,97.83203128923263,101.16213886962997,102.08367695287522,595.5884208623013,239.83518897738554,340.43135212859437,642.275105670772,1877991823,1173222463,25,3,2,2,768
9,0.8310369833212473,0.90572878897752,0.5685279187817259,0.32269760696156635,128.47043705004577,98.3314956068943,101.23288360204474,102.67900366031228,587.3119671195839,240.85888861044688,340.1763803586243,634.5211415455084,991470358,1173222463,27,3,2,1,864
10,0.5583756345177665,0.8999274836838289,0.5663524292965917,0.3263234227701233,126.16473701912653,98.90721120019057,102.24757214087205,103.16457387667998,588.6852948845079,241.25277319673032,340.39318844689177,636.5131413540262,248555690,1173222463,24,3,2,1,960
11,0.5779550398839739,0.8977519941986947,0.5757795503988398,0.3321247280638144,124.52059929640004,98.72097336401497,101.96725250632072,102.84454108723473,589.4987355810937,241.08858373255688,340.06400029481097,637.3279684036739,128339668,1173222463,24,3,2,1,1056
12,0.8448150833937635,0.9100797679477882,0.546047860768673,0.52356780275562,127.55231808526986,98.5512767068149,102.0626010204617,102.82944518813588,594.3947043872214,240.83904089323372,340.3699651191075,641.3956594674727,416035576,1173222463,26,3,2,2,1152
13,0.8883248730964467,0.9245830311820159,0.5663524292965917,0.551849166062364,126.62643924456538,98.14840005322336,101.50356565490956,102.05722558330604,587.4920328511148,240.11462846419667,339.5597154045491,634.3345851269997,354346867,1173222463,25,3,2,2,1248
14,0.883248730964467,0.9303843364757071,0.860768672951414,0.5416968817984047,128.17995191285263,98.05418067149697,100.80173381134377,102.71474300250505,596.7972998343085,240.61329610505092,340.203714152355,643.5221329200414,733875043,1173222463,26,3,3,2,1344
15,0.8897751994198695,0.9108049311094997,0.41044234952864395,0.39231327048585934,123.9264905036756,98.03725897593839,100.89464596815031,102.52610736545883,590.1842287101816,240.10433092924418,339.5703251843649,637.1071465840855,593910261,1173222463,24,3,2,1,1440
16,0.8716461203770849,0.8984771573604061,0.36693255982596085,0.3299492385786802,125.01431747255917,98.33909375588364,102.18104759074575,102.20266951682827,594.3797738310353,240.67586331316252,341.2088953637575,641.4710055068798,1064702850,1173222463,24,3,1,1,1536
17,0.7998549673676577,0.892675852066715,0.32849891225525746,0.32414793328498914,126.94880945678736,98.23862111480122,101.7647948097619,101.98639573357585,593.3825223249833,240.44607499715013,339.8122376543218,639.7662374759684,1213207565,1173222463,25,3,1,1,1632
18,0.8216098622189992,0.889050036258158,0.32414793328498914,0.3582306018854242,125.16629113478797,98.46273793638879,102.04278413711151,102.25248469661953,590.8102929837987,240.4516926822729,339.266394778343,637.840156475979,1929237531,1173222463,25,3,1,1,1728
19,0.8208846990572879,0.8970268310369833,0.39231327048585934,0.38796229151559103,127.5100426478854,98.34711869694102,102.29999795719382,102.63567046654718,595.8014930058389,241.00092193006247,340.76709620603737,642.5124227432113,513827529,1173222463,26,3,1,1,1824
20,0.8912255257432923,0.9006526468455403,0.5736040609137056,0.36983321247280637,125.91100414533977,98.37140231739687,101.75080363430071,102.81411045652992,595.466208747355,240.71020319076177,340.72302826275234,642.3558686662174,13869778,1173222463,24,3,2,1,1920
21,0.8716461203770849,0.9129804205946338,0.564902102973169,0.3763596809282089,125.81401887945064,98.42211629125899,101.90740209065902,103.06096663383893,593.04863318425,240.59219897363187,340.6442615339071,640.0618735269405,1120876916,1173222463,25,3,2,1,2016
22,0.580130529369108,0.9006526468455403,0.4749818709209572,0.36838288614938364,127.5644538524821,98.53388478000461,101.80611799372647,103.05969269605173,603.1253066104252,240.79673538031912,342.45980668378337,649.2418065927145,488362406,1173222463,25,3,2,1,2112
