,Window,Mean,Median,Std,Min,Max,Skewness,Kurtosis
0,1,78.27844548435048,78.10831433475614,1.759310511984083,74.79419679506272,83.15633612145919,0.48225545441707784,-0.39765737567067694
1,2,102.10700565555253,102.16565421350035,1.5504208379064803,98.31845382694108,105.55079538548765,-0.10890622145159878,-0.8107859164436109
2,3,120.8804461176917,120.94217640760183,1.1905600121694921,117.77105167991373,123.43545489652948,-0.2568544113755643,-0.4904659750567406
3,4,136.87986931064935,136.9155106154025,0.9458342535225336,134.24163451613367,139.31191812086337,-0.03513889668013787,-0.4194936861073848
4,5,151.03012582244267,151.0076123981987,0.8615621624082693,148.89089281483197,153.21920797404985,0.1494444324456711,-0.6259138611287476
5,6,163.81778275139794,163.80901221065773,0.8001279011316521,162.04897292003258,166.15711189419665,-0.03551086640804029,-0.5566767623783511
6,7,175.5633170277156,175.62219852119648,0.7552045166287852,173.6653586468138,177.4231675761987,-0.2120393848200019,-0.5294263250680338
