,Window,Mean,Median,Std,Min,Max,Skewness,Kurtosis
0,1,0.9791490756653125,0.9825960841189268,0.0296155701045682,0.6577229876722263,0.9970993473531544,-9.813182510905994,102.03174025022614
1,2,0.9916805457052013,0.9963741841914432,0.03618105949782929,0.6744017403915881,1.0,-8.353133070125837,68.88041965022602
2,3,0.9803526730153402,0.9985496736765772,0.07239382456088408,0.6678752719361857,1.0,-3.9196310464807667,13.47636637059567
3,4,0.9860416107436328,0.9992748368382888,0.06250427297220981,0.6424945612762871,1.0,-4.816799480652832,21.401640940634774
4,5,0.9876822700620106,0.9992748368382888,0.0589936924824891,0.6432197244379986,1.0,-5.041961481815601,23.718655556797724
5,6,0.9895213923132704,1.0,0.05513853521001629,0.6758520667150109,1.0,-5.47794869361884,28.186207540965157
6,7,0.9862340196460638,1.0,0.06373517161523369,0.6475707034082668,1.0,-4.6165770306758835,19.48315098801799
