,Window,Mean,Median,Std,Min,Max,Skewness,Kurtosis
0,1,0.3715616835705842,0.3683828861493836,0.012118115982147232,0.3567802755620014,0.4205946337926033,1.030432890141607,1.071535492219939
1,2,0.3721760473029509,0.3698332124728063,0.011827825830985033,0.3567802755620014,0.4140681653372008,0.8556430290257259,0.4166736415036425
2,3,0.375019227811106,0.3727338651196519,0.013758827632077643,0.3567802755620014,0.4336475707034082,0.9405198664815613,0.9484162092901709
3,4,0.3748152035865528,0.3734590282813633,0.01249944412621005,0.3567802755620014,0.4176939811457578,0.6754065940528097,0.14217254625057407
4,5,0.3778481737338269,0.3763596809282089,0.014232834517781515,0.3567802755620014,0.4234952864394489,0.5348316014123766,-0.35113133967074894
5,6,0.37844855370236086,0.3756345177664975,0.01499652374050382,0.3567802755620014,0.4307469180565627,0.6919857396074865,-0.008240256977578575
6,7,0.37957342630504115,0.3770848440899202,0.016125304997764805,0.3567802755620014,0.4336475707034082,0.7569307442115468,0.25245331758023726
