,Window,Mean,Median,Std,Min,Max,Skewness,Kurtosis
0,1,29.718010558565553,29.753750907299214,0.173315902532995,29.209531842547914,30.03415373637708,-0.5263516767613922,-0.4736429572772445
1,2,42.02805828515585,42.07469692456342,0.23457560053617077,41.39876877229855,42.41030705490144,-0.5797870130147975,-0.5257937787048892
2,3,51.47428347491618,51.53386102364644,0.280525938230016,50.76050664249541,51.90047618098571,-0.6109880746153943,-0.5094919175916659
3,4,59.43806086294606,59.513582525717425,0.3181977470795911,58.62840898407735,59.91730951435782,-0.6343890634080555,-0.48250505170371083
4,5,66.45466575107571,66.53889398488681,0.3506218425206373,65.54660074904761,66.93868484417906,-0.6557572845303954,-0.44031089877025
5,6,72.79852385385394,72.88061785291367,0.3793786107926651,71.81743932789097,73.31904423203706,-0.6746773641193631,-0.3881428365373316
6,7,78.6324745935163,78.70002108312158,0.40574897674212257,77.58926630864951,79.17313807622669,-0.6934370084322864,-0.3397729385724051
