,Window,Mean,Median,Std,Min,Max,Skewness,Kurtosis
0,1,297.18010558565555,297.5375090729921,1.7331590253299471,292.09531842547904,300.3415373637707,-0.5263516767614492,-0.4736429572772205
1,2,420.28058285155845,420.7469692456341,2.345756005361705,413.9876877229855,424.1030705490142,-0.5797870130147312,-0.5257937787049718
2,3,514.7428347491617,515.3386102364642,2.805259382300153,507.6050664249539,519.004761809857,-0.6109880746153482,-0.5094919175917236
3,4,594.3806086294607,595.1358252571742,3.1819774707959025,586.2840898407734,599.1730951435779,-0.6343890634081225,-0.4825050517036735
4,5,664.546657510757,665.3889398488683,3.506218425206364,655.4660074904762,669.3868484417906,-0.6557572845303177,-0.44031089877033125
5,6,727.9852385385394,728.8061785291367,3.793786107926642,718.1743932789094,733.1904423203705,-0.6746773641194249,-0.38814283653726633
6,7,786.3247459351628,787.0002108312158,4.057489767421216,775.8926630864952,791.7313807622669,-0.6934370084321053,-0.3397729385725601
